Mod:Item:MetaData, Localized Name
enderio:block_dark_fused_quartz:15, Dark Fused Quartz
enderio:block_dark_fused_glass:0, Dark Clear Glass
enderio:block_dark_fused_glass:1, Dark Clear Glass
enderio:block_dark_fused_glass:2, Dark Clear Glass
enderio:block_dark_fused_glass:3, Dark Clear Glass
enderio:block_dark_fused_glass:4, Dark Clear Glass
enderio:block_dark_fused_glass:5, Dark Clear Glass
enderio:block_dark_fused_glass:6, Dark Clear Glass
enderio:block_dark_fused_glass:7, Dark Clear Glass
enderio:block_dark_fused_glass:8, Dark Clear Glass
enderio:block_dark_fused_glass:9, Dark Clear Glass
enderio:block_dark_fused_glass:10, Dark Clear Glass
enderio:block_dark_fused_glass:11, Dark Clear Glass
enderio:block_dark_fused_glass:12, Dark Clear Glass
enderio:block_dark_fused_glass:13, Dark Clear Glass
enderio:block_dark_fused_glass:14, Dark Clear Glass
enderio:block_dark_fused_glass:15, Dark Clear Glass
enderio:item_soul_vial, Soul Vial
enderio:block_detector_block:0, Block Detector
enderio:block_detector_block_silent:0, Block Detector (Silent)
enderio:item_dark_steel_helmet, Dark Helm
enderio:item_dark_steel_chestplate, Dark Plate
enderio:item_dark_steel_leggings, Dark Leggings
enderio:item_dark_steel_boots, Dark Boots
enderio:item_dark_steel_sword, The Ender
enderio:item_dark_steel_pickaxe, Dark Pick
enderio:item_dark_steel_axe, Dark Axe
enderio:item_dark_steel_bow, Dark Bow
enderio:item_dark_steel_shears, Dark Shears
enderio:item_dark_steel_treetap, Dark Treetap
enderio:item_dark_steel_crook, Dark Crook
enderio:item_dark_steel_hand, Dark Backhoe
enderio:item_inventory_charger_simple, Simple Inventory Charger
enderio:item_inventory_charger_basic, Basic Inventory Charger
enderio:item_inventory_charger, Inventory Charger
enderio:item_inventory_charger_vibrant, Vibrant Inventory Charger
enderio:item_end_steel_sword, The Ender Mk2
enderio:item_end_steel_pickaxe, Ender Pickaxe
enderio:item_end_steel_axe, Ender Axe
enderio:item_end_steel_bow, Ender Bow
enderio:item_end_steel_helmet, Ender Helm
enderio:item_end_steel_chestplate, Ender Plate
enderio:item_end_steel_leggings, Ender Leggings
enderio:item_end_steel_boots, Ender Boots
enderio:item_staff_of_levity:0, Staff of Levity
enderio:item_staff_of_levity:0, Staff of Levity
enderio:item_owl_egg, Owl Egg
enderio:block_alloy_endergy:0, Crude Steel Block
enderio:block_alloy_endergy:1, Crystalline Alloy Block
enderio:block_alloy_endergy:2, Melodic Alloy Block
enderio:block_alloy_endergy:3, Stellar Alloy Block
enderio:block_alloy_endergy:4, Crystalline Pink Slime Block
enderio:block_alloy_endergy:5, Energetic Silver Block
enderio:block_alloy_endergy:6, Vivid Alloy Block
enderio:item_alloy_endergy_ingot:0, Crude Steel Ingot
enderio:item_alloy_endergy_ingot:1, Crystalline Alloy Ingot
enderio:item_alloy_endergy_ingot:2, Melodic Alloy Ingot
enderio:item_alloy_endergy_ingot:3, Stellar Alloy Ingot
enderio:item_alloy_endergy_ingot:4, Crystalline Pink Slime Ingot
enderio:item_alloy_endergy_ingot:5, Energetic Silver Ingot
enderio:item_alloy_endergy_ingot:6, Vivid Alloy Ingot
enderio:item_alloy_endergy_nugget:0, Crude Steel Nugget
enderio:item_alloy_endergy_nugget:1, Crystalline Alloy Nugget
enderio:item_alloy_endergy_nugget:2, Melodic Alloy Nugget
enderio:item_alloy_endergy_nugget:3, Stellar Alloy Nugget
enderio:item_alloy_endergy_nugget:4, Crystalline Pink Slime Nugget
enderio:item_alloy_endergy_nugget:5, Energetic Silver Nugget
enderio:item_alloy_endergy_nugget:6, Vivid Alloy Nugget
enderio:item_alloy_endergy_ball:0, Crude Steel Grinding Ball
enderio:item_alloy_endergy_ball:1, Crystalline Alloy Grinding Ball
enderio:item_alloy_endergy_ball:2, Melodic Alloy Grinding Ball
enderio:item_alloy_endergy_ball:3, Stellar Alloy Grinding Ball
enderio:item_alloy_endergy_ball:4, Crystalline Pink Slime Grinding Ball
enderio:item_alloy_endergy_ball:5, Energetic Silver Grinding Ball
enderio:item_alloy_endergy_ball:6, Vivid Alloy Grinding Ball
enderio:item_item_conduit:0, Item Conduit
enderio:item_liquid_conduit:0, Fluid Conduit
enderio:item_liquid_conduit:1, Pressurized Fluid Conduit
enderio:item_liquid_conduit:2, Ender Fluid Conduit
enderio:item_power_conduit:0, Energy Conduit
enderio:item_power_conduit:1, Enhanced Energy Conduit
enderio:item_power_conduit:2, Ender Energy Conduit
enderio:item_redstone_conduit:0, Redstone Conduit
enderio:item_extract_speed_upgrade:0, Extract Speed Upgrade
enderio:item_extract_speed_downgrade:0, Extract Speed Downgrade
enderio:item_me_conduit:0, ME Conduit
enderio:item_me_conduit:1, Dense ME Conduit
enderio:block_simple_furnace, Simple Powered Furnace
enderio:block_simple_alloy_smelter, Simple Alloy Smelter
enderio:block_alloy_smelter, Alloy Smelter
enderio:block_enhanced_alloy_smelter, Enhanced Alloy Smelter
enderio:block_buffer:0, Item Buffer
enderio:block_buffer:1, Power Buffer
enderio:block_buffer:2, Omni Buffer
enderio:block_buffer:3, Creative Buffer
enderio:block_enchanter, Enchanter
enderio:block_farm_station, Farming Station
enderio:block_combustion_generator, Combustion Generator
enderio:block_enhanced_combustion_generator, Enhanced Combustion Generator
enderio:block_simple_stirling_generator, Simple Stirling Generator
enderio:block_stirling_generator, Stirling Generator
enderio:block_zombie_generator, Zombie Generator
enderio:block_franken_zombie_generator, Frank'n'Zombie Generator
enderio:block_ender_generator, Ender Generator
enderio:block_lava_generator, Lava Heat Exchanger
enderio:block_killer_joe, Killer Joe
enderio:block_electric_light:0, Electric Light
enderio:block_electric_light:1, Electric Light (Inverted)
enderio:block_electric_light:2, Light
enderio:block_electric_light:3, Light (Inverted)
enderio:block_electric_light:4, Wireless Light
enderio:block_electric_light:5, Wireless Light (Inverted)
enderio:block_attractor_obelisk, Attractor Obelisk
enderio:block_aversion_obelisk, Aversion Obelisk
enderio:block_inhibitor_obelisk, Inhibitor Obelisk
enderio:block_relocator_obelisk, Relocator Obelisk
enderio:block_weather_obelisk, Weather Obelisk
enderio:block_experience_obelisk, Experience Obelisk
enderio:block_painter, Painting Machine
enderio:block_reservoir, Endervoir
enderio:block_omni_reservoir, Omnivoir
enderio:block_simple_sag_mill, Simple SAG Mill
enderio:block_sag_mill, SAG Mill
enderio:block_enhanced_sag_mill, Enhanced SAG Mill
enderio:block_slice_and_splice, Slice'N'Splice
enderio:block_solar_panel:0, Simple Photovoltaic Cell
enderio:block_solar_panel:1, Photovoltaic Cell
enderio:block_solar_panel:2, Advanced Photovoltaic Cell
enderio:block_solar_panel:3, Vibrant Photovoltaic Cell
enderio:block_soul_binder, Soul Binder
enderio:block_powered_spawner, Powered Spawner
enderio:block_vat, The Vat
enderio:block_enhanced_vat, The Enhanced Vat
enderio:block_wired_charger, Wired Charger
enderio:block_enhanced_wired_charger, Enhanced Wired Charger
enderio:block_simple_wired_charger, Simple Wired Charger
enderio:block_wireless_charger, Wireless Charger
enderio:block_normal_wireless_charger, Wireless Charging Antenna
enderio:block_enhanced_wireless_charger, Enhanced Wireless Charging Antenna
enderio:block_wireless_charger_extension, Wireless Charging Antenna Extension
enderio:block_tank:0, Fluid Tank
enderio:block_tank:1, Pressurized Fluid Tank
enderio:block_transceiver, Dimensional Transceiver
enderio:block_vacuum_chest, Vacuum Chest
enderio:block_xp_vacuum, XP Vacuum
enderio:block_travel_anchor, Travel Anchor
enderio:block_tele_pad, Telepad Block
enderio:block_dialing_device, Dialing Device
enderio:block_impulse_hopper, Impulse Hopper
enderio:block_crafter, Crafter
enderio:block_simple_crafter, Simple Crafter
enderio:block_creative_spawner, Creative Spawner
enderio:block_cap_bank:0, Creative Capacitor Bank
enderio:block_cap_bank:1, Basic Capacitor Bank
enderio:block_cap_bank:1, Basic Capacitor Bank
enderio:block_cap_bank:2, Capacitor Bank
enderio:block_cap_bank:2, Capacitor Bank
enderio:block_cap_bank:3, Vibrant Capacitor Bank
enderio:block_cap_bank:3, Vibrant Capacitor Bank
enderio:block_gauge, Energy Gauge
enderio:block_power_monitor, Power Monitor
enderio:block_advanced_power_monitor, Graphical Power Monitor
enderio:item_capacitor_grainy, Grainy Capacitor
enderio:item_capacitor_crystalline, Crystalline Capacitor
enderio:item_capacitor_melodic, Melodic Capacitor
enderio:item_capacitor_stellar, Stellar Capacitor
enderio:item_capacitor_totemic, Totemic Capacitor
enderio:item_endergy_conduit:0, Crude Energy Conduit
enderio:item_endergy_conduit:1, Iron Energy Conduit
enderio:item_endergy_conduit:2, Aluminium Energy Conduit
enderio:item_endergy_conduit:3, Gold Energy Conduit
enderio:item_endergy_conduit:4, Copper Energy Conduit
enderio:item_endergy_conduit:5, Silver Energy Conduit
enderio:item_endergy_conduit:6, Electrum Energy Conduit
enderio:item_endergy_conduit:7, Energetic Silver Energy Conduit
enderio:item_endergy_conduit:8, Crystalline Energy Conduit
enderio:item_endergy_conduit:9, Crystalline Pink Slime Energy Conduit
enderio:item_endergy_conduit:10, Melodic Energy Conduit
enderio:item_endergy_conduit:11, Stellar Energy Conduit
enderio:item_capacitor_silver, Silver Capacitor
enderio:item_capacitor_energetic_silver, Endergetic Silver Capacitor
enderio:item_capacitor_vivid, Endergised Capacitor
enderio:item_stellar_alloy_sword, The Ender Mark IV
enderio:item_stellar_alloy_pickaxe, Stellar Pickaxe
enderio:item_stellar_alloy_axe, Stellar Axe
enderio:item_stellar_alloy_helmet, Stellar Helmet
enderio:item_stellar_alloy_boots, Stellar Boots
enderio:item_stellar_alloy_chestplate, Stellar Chestplate
enderio:item_stellar_alloy_leggings, Stellar Leggings
fertilization:compressed_bonemeal, Compressed Bone Meal
fertilization:extremely_compressed_bonemeal, Extremely Compressed Bone Meal
fertilization:florists_bonemeal, Florist's Bone Meal
itemfilters:filter, Item Filter
itemfilters:missing, Missing Item
ftbquests:screen, Task Screen
ftbquests:progress_detector, Quest Progress Detector
ftbquests:progress_screen, Progress Screen
ftbquests:chest, Quest Chest
ftbquests:loot_crate_storage, Loot Crate Storage
ftbquests:loot_crate_opener, Loot Crate Opener
ftbquests:book, Quest Book
ftbquests:lootcrate, Loot Crate
thaumicpotatoes:potatoore, Petrified Potato Ore
thaumicpotatoes:potatobrick, Potato Bricks
thaumicpotatoes:thaumicpotato, Thaumic Potato
thaumicpotatoes:potatoalloy, Potato Alloy
thaumicpotatoes:backpack, Potato Bag
thaumicpotatoes:potatorod, Potato Cleaver
thaumicpotatoes:potatopickaxe, P-Alloy Pickaxe
thaumicpotatoes:potatohoe, P-Alloy Hoe
thaumicpotatoes:potatoshovel, P-Alloy "Axpade"
thaumicpotatoes:potatoshears, P-Alloy Tactical Shears
thaumicpotatoes:potatolauncher, Staff of Potatomancy
thaumicpotatoes:ammo_normal, Reinforced Potato
thaumicpotatoes:ammo_poisonous, Reinforced Poisonous Potato
thaumicpotatoes:ammo_baked, Reinforced Baked Potato
thaumicpotatoes:taintedcore_perditio, Tainted Core [Perditio]
thaumicpotatoes:taintedcore_ordo, Tainted Core [Ordo]
thaumicpotatoes:eldritchflesh, Flesh of Eldritch
thaumicpotatoes:eldritchblood, Blood of Eldritch
thaumicpotatoes:petrifiedpotato, Petrified Potato
thaumicpotatoes:potatosoup, Potato Soup
thaumicpotatoes:ravioli, Ravioli
thaumicpotatoes:vodka, Vodka
thaumicpotatoes:frenchfries, French Fries
thaumicpotatoes:carbonator, The Carbonator
thaumicpotatoes:mashedpotatoes, Mashed Potatoes
thaumicpotatoes:potainto, Potainto
thaumicpotatoes:eldritchheart, Heart of Eldritch
thaumicpotatoes:potadough, Potadough
thaumicpotatoes:frozenrod, Frozen Potato Cleaver
thaumicpotatoes:record_farewell, Music Disc
thaumicpotatoes:truth, Broken Thaumonomicon
hwell:quartz_ore, Quartz Ore
hwell:glowstone_ore, Glowstone Ore
hwell:producer, Loot Kit Producer
hwell:puller, Mystical Ore Puller
hwell:fertile_soil, Fertile Soil
hwell:heavy_block, Heavy Block
hwell:asul_machine_case, Asul Machine Case
hwell:asul_block, Asul Block
hwell:raw_asul_block, Raw Asul Block
hwell:crushing_block, Crushing Block
hwell:gravity_block, Gravity Block
hwell:gravity_block_mini, Mini Gravity Block
hwell:gravity_powered_block, Powered Gravity Block
hwell:antigravity_block, Anti-Gravity Block
hwell:antigravity_powered_block, Powered Anti-Gravity Block
hwell:core_stone, Rock Core
hwell:core_heat, Warm Core
hwell:core_green, Verdant Core
hwell:core_sentient, Sentient Core
hwell:myst_dust_block, Mysterious Dust Block
hwell:dust_block, Stone Dust Block
hwell:slab_lamp, Slab Lamp
hwell:furnace_tube, Amplifying Tube
hwell:myst_grass, Mysterious Grass
hwell:myst_bush, Mysterious Bush
hwell:myst_bush_big, Grown Mysterious Bush
hwell:myst_log, Mysterious Wood Log
hwell:myst_planks, Mysterious Wood Planks
hwell:myst_leaves, Mysterious Leaves
hwell:crystal_block, Crystal Block
hwell:compressed_clay, Compressed Clay
hwell:compressed_wool, Compressed Wool
hwell:skin_block, Block of Skin Hide
hwell:weeping_block, Weeping Block
hwell:fertilizer_block, Fertilizer Block
hwell:citrinic_stone, Brackish Stone
hwell:citrinic_sand, White Brackish Stone
hwell:azurite, Weathered Azurite
hwell:smooth_azurite, Smooth Azurite
hwell:moonstone, Moonstone
hwell:onyx, Onyx
hwell:smooth_onyx, Smooth Onyx
hwell:citrinic_stone_slab, Brackish Stone Slab
hwell:citrinic_stone_stairs, Brackish Stone Stairs
hwell:citrinic_stone_bricks, Brackish Stone Bricks
hwell:citrinic_stone_bricks_slab, Brackish Stone Bricks Slab
hwell:citrinic_stone_bricks_stairs, Brackish Stone Bricks Stairs
hwell:citrinic_sand_slab, White Brackish Stone Slab
hwell:citrinic_sand_stairs, White Brackish Stone Stairs
hwell:citrinic_sand_bricks, White Brackish Stone Bricks
hwell:citrinic_sand_bricks_slab, White Brackish Stone Bricks Slab
hwell:citrinic_sand_bricks_stairs, White Brackish Stone Bricks Stairs
hwell:azurite_slab, Weathered Azurite Slab
hwell:azurite_stairs, Weathered Azurite Stairs
hwell:azurite_bricks, Weathered Azurite Bricks
hwell:azurite_bricks_slab, Weathered Azurite Bricks Slab
hwell:azurite_bricks_stairs, Weathered Azurite Bricks Stairs
hwell:smooth_azurite_slab, Smooth Azurite Slab
hwell:smooth_azurite_stairs, Smooth Azurite Stairs
hwell:smooth_azurite_bricks, Smooth Azurite Bricks
hwell:smooth_azurite_bricks_slab, Smooth Azurite Bricks Slab
hwell:smooth_azurite_bricks_stairs, Smooth Azurite Bricks Stairs
hwell:moonstone_slab, Moonstone Slab
hwell:moonstone_stairs, Moonstone Stairs
hwell:moonstone_bricks, Moonstone Bricks
hwell:moonstone_bricks_slab, Moonstone Bricks Slab
hwell:moonstone_bricks_stairs, Moonstone Bricks Stairs
hwell:onyx_slab, Onyx Slab
hwell:onyx_stairs, Onyx Stairs
hwell:onyx_bricks, Onyx Bricks
hwell:onyx_bricks_slab, Onyx Bricks Slab
hwell:onyx_bricks_stairs, Onyx Bricks Stairs
hwell:smooth_onyx_slab, Smooth Onyx Slab
hwell:smooth_onyx_stairs, Smooth Onyx Stairs
hwell:smooth_onyx_bricks, Smooth Onyx Bricks
hwell:smooth_onyx_bricks_slab, Smooth Onyx Bricks Slab
hwell:smooth_onyx_bricks_stairs, Smooth Onyx Bricks Stairs
hwell:myst_planks_slab, Mysterious Wood Slab
hwell:myst_planks_stairs, Mysterious Wood Stairs
hwell:white_block, White Block
hwell:scorch_grit, Scorch Grit
hwell:fullgrass_block, Turf Block
hwell:scorch_glass, Scorch Glass
hwell:burst_seed_stone, Stone Burst Seed
hwell:burst_seed_sand, Sand Burst Seed
hwell:burst_seed_dirt, Dirt Burst Seed
hwell:burst_seed_snow, Snow Burst Seed
hwell:burst_seed_netherrack, Netherrack Burst Seed
hwell:burst_seed_quartz, Quartz Burst Seed
hwell:burst_seed_prismarine, Prismarine Burst Seed
hwell:burst_seed_crystal, Crystal Burst Seed
hwell:freezer, Freezer
hwell:nourisher, Nourisher
hwell:setter, Block Setter
hwell:charger, Charger
hwell:crystal_nether_block, Nether Crystal Block
hwell:heat_block, Heat Block
hwell:picking_table, Shard Picking Table
hwell:protection_block, Protection Block
hwell:heavy_protection_block, Heavy Protection Block
hwell:heat_furnace, Heat Furnace
hwell:precision_grinder_empty, Precision Grinder
hwell:precision_grinder_iron, Precision Grinder (Iron Grinding Wheel)
hwell:precision_grinder_diamond, Precision Grinder (Diamond Grinding Wheel)
hwell:precision_grinder_crystal, Precision Grinder (Crystal Grinding Wheel)
hwell:light_collector, Light Collector
hwell:mystic_iron_block, Mystic Iron Block
hwell:mutation_paste_block, Mutation Paste Block
hwell:soulsteel_block, Soulsteel Block
hwell:stabiliser_light, Light Core Stabilizer
hwell:stabiliser, Core Stabilizer
hwell:stabiliser_heavy, Heavy Core Stabilizer
hwell:separator, Separator
hwell:picker_holder, Dust Picker Holder
hwell:metaldiamond_block, Metaldiamond Block
hwell:boxer, Block Boxer
hwell:fluid_liquid_souls, tile.hwell.fluid_liquid_souls.name
hwell:box_bone_block, tile.hwell.box_bone_block.name
hwell:box_hay_block, tile.hwell.box_hay_block.name
hwell:box_furnace_tube, tile.hwell.box_furnace_tube.name
hwell:box_diamond_block, tile.hwell.box_diamond_block.name
hwell:box_gold_block, tile.hwell.box_gold_block.name
hwell:box_iron_block, tile.hwell.box_iron_block.name
hwell:box_coal_block, tile.hwell.box_coal_block.name
hwell:box_emerald_block, tile.hwell.box_emerald_block.name
hwell:box_lapis_block, tile.hwell.box_lapis_block.name
hwell:box_quartz_block, tile.hwell.box_quartz_block.name
hwell:box_slime, tile.hwell.box_slime.name
hwell:box_melon_block, tile.hwell.box_melon_block.name
hwell:box_nether_wart_block, tile.hwell.box_nether_wart_block.name
hwell:box_noteblock, tile.hwell.box_noteblock.name
hwell:box_asul_block, tile.hwell.box_asul_block.name
hwell:box_soulsteel_block, tile.hwell.box_soulsteel_block.name
hwell:box_mystic_iron_block, tile.hwell.box_mystic_iron_block.name
hwell:box_heavy_block, tile.hwell.box_heavy_block.name
hwell:box_metaldiamond_block, tile.hwell.box_metaldiamond_block.name
hwell:box_crystal_block, tile.hwell.box_crystal_block.name
hwell:box_crystal_nether_block, tile.hwell.box_crystal_nether_block.name
